Virus,Host,blastScore,crisprScore,mashScore,wishScore
NC_021531,NC_018079,312.0,NaN,NaN,-1.39106
NC_021531,NC_015572,164.0,NaN,0.517779,-1.39974
NC_021531,NC_001382,NaN,NaN,NaN,-1.38642
# Std,,74.0,NaN,0.0,0.006
NC_021532,NC_011744,352.0,NaN,NaN,-1.39121
NC_021532,NC_006570,152.0,NaN,0.484772,-1.40477
NC_021532,NC_007880,152.0,NaN,0.484772,-1.40752
NC_021532,NC_008245,152.0,NaN,0.484772,-1.40476
NC_021532,NC_008369,146.0,NaN,0.484772,-1.40738
NC_021532,NC_008601,144.0,NaN,0.484772,-1.40108
NC_021532,NC_009257,152.0,NaN,0.484772,-1.40475
NC_021532,NC_009749,152.0,NaN,0.484772,-1.40727
NC_021532,NC_010519,94.0,NaN,0.484772,-1.40228
NC_021532,NC_010677,146.0,NaN,0.484772,-1.40428
NC_021532,NC_016933,152.0,NaN,0.484772,-1.40654
NC_021532,NC_016937,152.0,NaN,0.484772,-1.40477
NC_021532,NC_017450,162.0,NaN,0.484772,-1.40084
NC_021532,NC_017453,152.0,NaN,0.484772,-1.40469
NC_021532,NC_019537,154.0,NaN,0.484772,-1.40703
NC_021532,NC_019551,152.0,NaN,0.484772,-1.40739
NC_021532,NC_015381,NaN,NaN,0.484772,-1.47518
NC_021532,NC_015702,NaN,NaN,0.484772,-1.40144
NC_021532,NC_017905,NaN,NaN,0.484772,-1.40119
NC_021532,NC_009089,NaN,NaN,0.484772,-1.42516
NC_021532,NC_017179,NaN,NaN,0.484772,-1.42694
NC_021532,NC_008816,NaN,NaN,0.484772,-1.40531
NC_021532,NC_018010,NaN,NaN,0.484772,-1.4058
NC_021532,NC_011653,NaN,NaN,0.484772,-1.41004
NC_021532,NC_013315,NaN,NaN,0.484772,-1.42621
NC_021532,NC_009662,NaN,NaN,0.484772,-1.40356
NC_021532,NC_005363,NaN,NaN,0.484772,-1.41729
NC_021532,NC_023003,NaN,NaN,0.484772,-1.40324
NC_021532,NC_010723,NaN,NaN,0.484772,-1.42705
NC_021532,NC_014499,NaN,NaN,0.484772,-1.3985
NC_021532,NC_021175,NaN,NaN,0.484772,-1.39971
NC_021532,NC_013316,NaN,NaN,0.484772,-1.42542
NC_021532,NC_015759,NaN,NaN,0.484772,-1.40331
NC_021532,NC_007577,NaN,NaN,0.484772,-1.40531
NC_021532,NC_011999,NaN,NaN,0.484772,-1.39822
NC_021532,NC_014810,NaN,NaN,0.484772,-1.41005
NC_021532,NC_017178,NaN,NaN,0.484772,-1.42494
NC_021532,NC_018692,142.0,NaN,NaN,-1.37715
# Std,,50.176,NaN,0.0,0.015
NC_021533,NC_016111,492.0,NaN,NaN,-1.33382
NC_021533,NC_017586,492.0,NaN,NaN,-1.33383
NC_021533,NC_006361,134.0,NaN,0.484772,-1.32934
NC_021533,NC_008340,78.0,NaN,0.484772,-1.33808
NC_021533,NC_008726,94.0,NaN,0.484772,-1.31405
NC_021533,NC_010397,134.0,NaN,0.484772,-1.32027
NC_021533,NC_013170,78.0,NaN,0.484772,-1.40318
NC_021533,NC_013204,78.0,NaN,0.484772,-1.34118
NC_021533,NC_014391,106.0,NaN,0.484772,-1.3349
NC_021533,NC_014410,78.0,NaN,0.484772,-1.46428
NC_021533,NC_014666,122.0,NaN,0.484772,-1.3238
NC_021533,NC_014815,106.0,NaN,0.484772,-1.33487
NC_021533,NC_015318,88.0,NaN,0.484772,-1.44498
NC_021533,NC_015555,78.0,NaN,0.484772,-1.46232
NC_021533,NC_015580,78.0,NaN,0.484772,-1.33639
NC_021533,NC_015738,78.0,NaN,0.484772,-1.36447
NC_021533,NC_016582,80.0,NaN,0.484772,-1.31698
NC_021533,NC_016751,82.0,NaN,0.484772,-1.45028
NC_021533,NC_016947,94.0,NaN,0.484772,-1.32386
NC_021533,NC_017098,84.0,NaN,0.484772,-1.36469
NC_021533,NC_017955,96.0,NaN,0.484772,-1.34338
NC_021533,NC_017992,78.0,NaN,0.484772,-1.46383
NC_021533,NC_018028,84.0,NaN,0.484772,-1.33345
NC_021533,NC_019673,94.0,NaN,0.484772,-1.33033
NC_021533,NC_019970,78.0,NaN,0.484772,-1.46418
NC_021533,NC_022567,78.0,NaN,0.484772,-1.34323
NC_021533,NC_022795,82.0,NaN,0.484772,-1.39558
NC_021533,NC_014761,NaN,NaN,0.484772,-1.34831
NC_021533,NC_014616,NaN,NaN,0.484772,-1.33379
NC_021533,NC_013169,NaN,NaN,0.484772,-1.33202
NC_021533,NC_017033,NaN,NaN,0.484772,-1.34615
NC_021533,NC_014313,NaN,NaN,0.484772,-1.35519
NC_021533,NC_010524,NaN,NaN,0.484772,-1.34159
NC_021533,NC_009254,NaN,NaN,0.484772,-1.36379
NC_021533,NC_017922,NaN,NaN,0.484772,-1.36482
NC_021533,NC_007404,NaN,NaN,0.484772,-1.34518
NC_021533,NC_013791,NaN,NaN,0.484772,-1.45959
NC_021533,NC_005835,NaN,NaN,0.484772,-1.39448
NC_021533,NC_014638,NaN,NaN,0.484772,-1.33417
NC_021533,NC_014221,NaN,NaN,0.484772,-1.36182
NC_021533,NC_014831,NaN,NaN,0.484772,-1.34515
NC_021533,NC_018750,NaN,NaN,0.484772,-1.32747
NC_021533,NC_006461,NaN,NaN,0.484772,-1.39513
NC_021533,NC_008618,NaN,NaN,0.484772,-1.35524
NC_021533,NC_008781,NaN,NaN,0.484772,-1.35338
NC_021533,NC_022514,NaN,NaN,0.484772,-1.34176
NC_021533,NC_008687,NaN,NaN,0.484772,-1.35541
NC_021533,NC_017999,NaN,NaN,0.484772,-1.33357
NC_021533,NC_008726,94.0,NaN,0.484772,-1.31405
NC_021533,NC_016604,94.0,NaN,NaN,-1.31405
# Std,,102.919,NaN,0.0,0.044
NC_021540,NC_003910,142.0,NaN,NaN,-1.34927
NC_021540,NC_014448,50.0,NaN,0.517779,-1.36849
NC_021540,NC_014909,50.0,NaN,0.517779,-1.36965
NC_021540,NC_016829,50.0,NaN,0.517779,-1.36838
NC_021540,NC_019552,50.0,NaN,0.517779,-1.36887
NC_021540,NC_017519,NaN,NaN,0.517779,-1.36871
NC_021540,NC_021821,NaN,NaN,0.517779,-1.38761
NC_021540,NC_011025,NaN,NaN,0.517779,-1.37173
NC_021540,NC_019771,NaN,NaN,0.517779,-1.34965
NC_021540,NC_022807,NaN,NaN,0.517779,-1.369
NC_021540,NC_015275,50.0,NaN,NaN,-1.34142
# Std,,34.286,NaN,0.0,0.012
NC_021556,NC_014168,412.0,NaN,NaN,-1.30911
NC_021556,NC_010545,52.0,NaN,0.517779,-1.31748
NC_021556,NC_010551,58.0,NaN,0.517779,-1.28933
NC_021556,NC_014151,66.0,NaN,0.517779,-1.32076
NC_021556,NC_020230,52.0,NaN,0.517779,-1.31705
NC_021556,NC_019966,62.0,NaN,NaN,-1.27709
# Std,,132.024,NaN,0.0,0.016
NC_021562,NC_013456,404.0,NaN,NaN,-1.3814
NC_021562,NC_015637,254.0,NaN,0.517779,-1.39072
NC_021562,NC_022224,254.0,NaN,0.517779,-1.39085
NC_021562,NC_009654,NaN,NaN,NaN,-1.37151
# Std,,70.711,NaN,0.0,0.008
NC_021569,NC_017671,3566.0,NaN,0.645106,-1.34389
NC_021569,NC_017671,3566.0,NaN,0.645106,-1.34389
NC_021569,NC_017671,3566.0,NaN,0.645106,-1.34389
# Std,,0.0,NaN,0.0,0.0
NC_021772,NC_020211,518.0,NaN,0.484772,-1.44944
NC_021772,NC_004545,94.0,NaN,0.537086,-1.39147
NC_021772,NC_016945,NaN,NaN,0.537086,-1.40171
NC_021772,NC_012580,NaN,NaN,0.537086,-1.4011
NC_021772,NC_012667,NaN,NaN,0.537086,-1.40022
NC_021772,NC_002506,NaN,NaN,0.537086,-1.40165
NC_021772,NC_012583,NaN,NaN,0.537086,-1.4016
NC_021772,NC_009456,NaN,NaN,0.537086,-1.39967
NC_021772,NC_016446,NaN,NaN,0.537086,-1.40101
NC_021772,NC_010628,NaN,NaN,NaN,-1.36722
# Std,,212.0,NaN,0.016,0.019
NC_021773,NC_002953,35150.0,NaN,0.821116,-1.33255
NC_021773,NC_017351,27038.0,NaN,0.828227,-1.32724
NC_021773,NC_013450,33184.0,NaN,0.797465,-1.31335
# Std,,3455.157,NaN,0.013,0.008
NC_021774,NC_015761,36268.0,NaN,0.751934,-1.36158
NC_021774,NC_015761,36268.0,NaN,0.751934,-1.36158
NC_021774,NC_021870,33950.0,NaN,0.747959,-1.34483
# Std,,1092.716,NaN,0.002,0.008
NC_021775,NC_012779,164.0,NaN,NaN,-1.40284
NC_021775,NC_020307,164.0,NaN,NaN,-1.38318
NC_021775,NC_006348,56.0,NaN,0.484772,-1.44351
NC_021775,NC_008785,56.0,NaN,0.484772,-1.44271
NC_021775,NC_009080,56.0,NaN,0.484772,-1.44099
NC_021775,NC_010002,76.0,NaN,0.484772,-1.43923
NC_021775,NC_012997,54.0,NaN,0.484772,-1.38391
NC_021775,NC_013223,NaN,NaN,0.484772,-1.40849
NC_021775,NC_014539,NaN,NaN,0.484772,-1.41521
NC_021775,NC_015563,NaN,NaN,0.484772,-1.44099
NC_021775,NC_018414,NaN,NaN,0.484772,-1.39389
NC_021775,NC_008687,NaN,NaN,0.484772,-1.41623
NC_021775,NC_012559,NaN,NaN,0.484772,-1.41124
NC_021775,NC_009446,NaN,NaN,0.484772,-1.40926
NC_021775,NC_011205,NaN,NaN,NaN,-1.38007
# Std,,47.674,NaN,0.0,0.022
NC_021776,NC_004344,58.0,NaN,NaN,-1.40923
NC_021776,NC_008512,NaN,NaN,0.517779,-1.39547
NC_021776,NC_001382,NaN,NaN,NaN,-1.38646
# Std,,0.0,NaN,0.0,0.009
NC_021778,NC_021082,52778.0,37.0,0.8278840000000001,-1.2921
NC_021778,NC_020833,52760.0,37.0,0.828838,-1.29334
NC_021778,NC_020834,15650.0,37.0,0.785921,-1.32111
NC_021778,NC_021082,52778.0,37.0,0.8278840000000001,-1.2921
NC_021778,NC_021739,52776.0,37.0,0.828838,-1.29098
NC_021778,NC_021743,52726.0,37.0,0.828296,-1.33632
NC_021778,NC_021883,42630.0,37.0,0.829107,-1.29117
NC_021778,NC_021883,42630.0,37.0,0.829107,-1.29117
NC_021778,NC_021739,52776.0,37.0,0.828838,-1.29098
# Std,,11629.081,0.0,0.013,0.016
NC_021779,NC_009778,112.0,NaN,NaN,-1.36691
NC_021779,NC_013282,112.0,NaN,0.484772,-1.36708
NC_021779,NC_020064,NaN,NaN,0.517779,-1.37203
NC_021779,NC_010995,NaN,NaN,0.517779,-1.39134
NC_021779,NC_014500,NaN,NaN,0.484772,-1.36252
# Std,,0.0,NaN,0.017,0.01
NC_021780,NC_009778,106.0,NaN,NaN,-1.36641
NC_021780,NC_013282,106.0,NaN,NaN,-1.36659
NC_021780,NC_015590,106.0,NaN,NaN,-1.3773
NC_021780,NC_011740,94.0,NaN,0.484772,-1.37557
NC_021780,NC_011750,90.0,NaN,0.484772,-1.37436
NC_021780,NC_014375,50.0,NaN,0.484772,-1.39212
NC_021780,NC_017093,50.0,NaN,0.484772,-1.41632
NC_021780,NC_017646,84.0,NaN,0.484772,-1.37309
NC_021780,NC_022545,50.0,NaN,0.484772,-1.37175
NC_021780,NC_008340,NaN,NaN,0.484772,-1.39295
NC_021780,NC_011297,NaN,NaN,0.484772,-1.44375
NC_021780,NC_010552,NaN,NaN,0.484772,-1.38229
NC_021780,NC_015711,NaN,NaN,0.484772,-1.42667
NC_021780,NC_011027,NaN,NaN,0.484772,-1.3734
NC_021780,NC_020064,NaN,NaN,0.484772,-1.37255
NC_021780,NC_007511,NaN,NaN,0.484772,-1.38368
NC_021780,NC_014762,NaN,NaN,0.484772,-1.40751
NC_021780,NC_011365,NaN,NaN,0.484772,-1.3841
NC_021780,NC_010334,NaN,NaN,0.484772,-1.41739
NC_021780,NC_014550,NaN,NaN,0.484772,-1.37981
NC_021780,NC_017033,NaN,NaN,0.484772,-1.38285
NC_021780,NC_021150,NaN,NaN,0.484772,-1.38771
NC_021780,NC_023032,NaN,NaN,0.484772,-1.36618
NC_021780,NC_015637,NaN,NaN,0.484772,-1.40584
NC_021780,NC_014136,NaN,NaN,0.484772,-1.42799
NC_021780,NC_015734,NaN,NaN,0.484772,-1.42682
NC_021780,NC_018514,NaN,NaN,0.484772,-1.38174
NC_021780,NC_006300,NaN,NaN,0.484772,-1.40861
NC_021780,NC_022224,NaN,NaN,0.484772,-1.40585
NC_021780,NC_015593,NaN,NaN,0.484772,-1.38073
NC_021780,NC_010407,NaN,NaN,0.484772,-1.42388
NC_021780,NC_015145,NaN,NaN,0.484772,-1.38755
NC_021780,NC_010125,NaN,NaN,0.484772,-1.38457
NC_021780,NC_019395,NaN,NaN,0.484772,-1.41123
NC_021780,NC_009972,NaN,NaN,0.484772,-1.41701
NC_021780,NC_010995,NaN,NaN,0.484772,-1.39163
NC_021780,NC_014500,NaN,NaN,NaN,-1.36086
# Std,,23.597,NaN,0.0,0.021
NC_021782,NC_020211,522.0,NaN,0.484772,-1.45083
NC_021782,NC_004545,94.0,NaN,0.537086,-1.39169
NC_021782,NC_016945,NaN,NaN,0.537086,-1.40186
NC_021782,NC_012580,NaN,NaN,0.537086,-1.40094
NC_021782,NC_012667,NaN,NaN,0.537086,-1.39959
NC_021782,NC_002506,NaN,NaN,0.537086,-1.40183
NC_021782,NC_012583,NaN,NaN,0.537086,-1.40083
NC_021782,NC_009456,NaN,NaN,0.537086,-1.40004
NC_021782,NC_016446,NaN,NaN,0.537086,-1.40115
NC_021782,NC_010001,NaN,NaN,NaN,-1.36657
# Std,,214.0,NaN,0.016,0.019
NC_021783,NC_015590,112.0,NaN,NaN,-1.37862
NC_021783,NC_003317,50.0,NaN,0.484772,-1.37383
NC_021783,NC_004310,50.0,NaN,0.484772,-1.37445
NC_021783,NC_006932,50.0,NaN,0.484772,-1.37466
NC_021783,NC_007618,50.0,NaN,0.484772,-1.37454
NC_021783,NC_009505,50.0,NaN,0.484772,-1.37566
NC_021783,NC_009921,50.0,NaN,0.484772,-1.40976
NC_021783,NC_010103,50.0,NaN,0.484772,-1.37429
NC_021783,NC_010169,50.0,NaN,0.484772,-1.37498
NC_021783,NC_010742,50.0,NaN,0.484772,-1.37456
NC_021783,NC_010803,52.0,NaN,0.484772,-1.38772
NC_021783,NC_010816,50.0,NaN,0.484772,-1.37292
NC_021783,NC_012441,50.0,NaN,0.484772,-1.37469
NC_021783,NC_013119,50.0,NaN,0.484772,-1.37478
NC_021783,NC_014375,50.0,NaN,0.484772,-1.39224
NC_021783,NC_015857,50.0,NaN,0.484772,-1.37525
NC_021783,NC_016778,50.0,NaN,0.484772,-1.37379
NC_021783,NC_016795,50.0,NaN,0.484772,-1.37386
NC_021783,NC_016797,50.0,NaN,0.484772,-1.37447
NC_021783,NC_017244,50.0,NaN,0.484772,-1.37469
NC_021783,NC_017246,50.0,NaN,0.484772,-1.37466
NC_021783,NC_017248,50.0,NaN,0.484772,-1.37482
NC_021783,NC_017251,50.0,NaN,0.484772,-1.37444
NC_021783,NC_022905,50.0,NaN,0.484772,-1.37392
NC_021783,NC_022907,50.0,NaN,0.484772,-1.37402
NC_021783,NC_010552,NaN,NaN,0.484772,-1.38356
NC_021783,NC_010612,NaN,NaN,0.484772,-1.38178
NC_021783,NC_015711,NaN,NaN,0.484772,-1.42753
NC_021783,NC_020064,NaN,NaN,0.484772,-1.37401
NC_021783,NC_014762,NaN,NaN,0.484772,-1.40719
NC_021783,NC_010334,NaN,NaN,0.484772,-1.41647
NC_021783,NC_017093,NaN,NaN,0.484772,-1.41751
NC_021783,NC_014550,NaN,NaN,0.484772,-1.3791
NC_021783,NC_021150,NaN,NaN,0.484772,-1.38667
NC_021783,NC_023032,NaN,NaN,0.484772,-1.3674
NC_021783,NC_015637,NaN,NaN,0.484772,-1.4062
NC_021783,NC_016629,NaN,NaN,0.484772,-1.3828
NC_021783,NC_020230,NaN,NaN,0.484772,-1.38653
NC_021783,NC_021066,NaN,NaN,0.484772,-1.3654
NC_021783,NC_022224,NaN,NaN,0.484772,-1.40611
NC_021783,NC_015953,NaN,NaN,0.484772,-1.42219
NC_021783,NC_008726,NaN,NaN,0.484772,-1.39468
NC_021783,NC_022546,NaN,NaN,0.484772,-1.37206
NC_021783,NC_020133,NaN,NaN,0.484772,-1.39098
NC_021783,NC_017219,NaN,NaN,0.484772,-1.37197
NC_021783,NC_019395,NaN,NaN,0.484772,-1.41236
NC_021783,NC_009972,NaN,NaN,0.484772,-1.41643
NC_021783,NC_011593,NaN,NaN,0.484772,-1.37201
NC_021783,NC_010995,NaN,NaN,0.484772,-1.39142
NC_021783,NC_015581,NaN,NaN,0.484772,-1.40257
NC_021783,NC_009523,NaN,NaN,0.484772,-1.38756
NC_021783,NC_014500,NaN,NaN,NaN,-1.36196
# Std,,12.139,NaN,0.0,0.016
NC_021801,NC_007795,48120.0,NaN,0.79201,-1.34047
NC_021801,NC_016941,8172.0,32.0,0.723303,-1.34093
NC_021801,NC_009641,36130.0,NaN,0.8099689999999999,-1.30991
NC_021801,NC_009487,36188.0,NaN,0.800841,-1.30802
# Std,,14681.035,0.0,0.034,0.016
NC_021856,NC_009674,1138.0,NaN,0.517779,-1.40298
NC_021856,NC_017190,714.0,NaN,0.537086,-1.40947
NC_021856,NC_018491,1034.0,NaN,0.537086,-1.4023
NC_021856,NC_001382,NaN,NaN,NaN,-1.38626
# Std,,180.429,NaN,0.009,0.009
NC_021859,NC_014168,412.0,NaN,NaN,-1.30885
NC_021859,NC_010545,58.0,NaN,0.517779,-1.31757
NC_021859,NC_010551,58.0,NaN,0.517779,-1.28917
NC_021859,NC_014151,66.0,NaN,0.517779,-1.32067
NC_021859,NC_020230,58.0,NaN,0.517779,-1.31716
NC_021859,NC_019966,62.0,NaN,NaN,-1.27683
# Std,,131.066,NaN,0.0,0.016
NC_021861,NC_008527,3190.0,NaN,0.7161310000000001,-1.3431
NC_021861,NC_017486,2982.0,NaN,0.7272540000000001,-1.33502
NC_021861,NC_002662,1334.0,NaN,0.703058,-1.33496
# Std,,830.255,NaN,0.01,0.004
NC_021862,NC_020799,2312.0,NaN,0.64672,-1.33661
NC_021862,NC_020799,2312.0,NaN,0.64672,-1.33661
NC_021862,NC_020799,2312.0,NaN,0.64672,-1.33661
# Std,,0.0,NaN,0.0,0.0
NC_021863,NC_009487,49382.0,NaN,0.815269,-1.30801
NC_021863,NC_009632,49382.0,NaN,0.815269,-1.30803
NC_021863,NC_016941,796.0,36.0,0.56141,-1.34811
NC_021863,NC_009487,49382.0,NaN,0.815269,-1.30801
NC_021863,NC_009632,49382.0,NaN,0.815269,-1.30803
NC_021863,NC_009487,49382.0,NaN,0.815269,-1.30801
# Std,,18106.933,0.0,0.095,0.015
NC_021866,NC_014307,1932.0,NaN,0.537086,-1.34665
NC_021866,NC_012857,1662.0,NaN,0.5507850000000001,-1.33929
NC_021866,NC_010682,332.0,NaN,NaN,-1.33589
# Std,,699.349,NaN,0.007,0.004
NC_021867,NC_009613,39790.0,29.0,0.833486,-1.27608
NC_021867,NC_009613,39790.0,29.0,0.833486,-1.27608
NC_021867,NC_009613,39790.0,29.0,0.833486,-1.27608
NC_021867,NC_009613,39790.0,29.0,0.833486,-1.27608
# Std,,0.0,0.0,0.0,0.0
NC_022091,NC_007434,128.0,NaN,NaN,-1.39273
NC_022091,NC_020799,NaN,NaN,0.517779,-1.35565
NC_022091,NC_017559,NaN,NaN,0.517779,-1.34984
NC_022091,NC_022738,NaN,NaN,NaN,-1.33797
# Std,,0.0,NaN,0.0,0.02
NC_022094,NC_004722,194.0,NaN,NaN,-1.34637
NC_022094,NC_014171,194.0,NaN,NaN,-1.34778
NC_022094,NC_003454,48.0,NaN,0.484772,-1.37341
NC_022094,NC_018704,48.0,NaN,0.484772,-1.35988
NC_022094,NC_022132,NaN,NaN,0.484772,-1.37508
NC_022094,NC_019675,NaN,NaN,0.484772,-1.45164
NC_022094,NC_013943,NaN,NaN,0.484772,-1.37691
NC_022094,NC_013454,NaN,NaN,0.484772,-1.36548
NC_022094,NC_015431,NaN,NaN,0.484772,-1.37335
NC_022094,NC_008702,NaN,NaN,0.484772,-1.47008
NC_022094,NC_022793,NaN,NaN,0.484772,-1.3658
NC_022094,NC_008531,NaN,NaN,0.484772,-1.36228
NC_022094,NC_006300,NaN,NaN,0.484772,-1.37805
NC_022094,NC_018631,NaN,NaN,0.484772,-1.36409
NC_022094,NC_008512,NaN,NaN,0.484772,-1.37607
NC_022094,NC_014319,NaN,NaN,0.484772,-1.36488
NC_022094,NC_016513,NaN,NaN,0.484772,-1.37869
NC_022094,NC_018416,NaN,NaN,0.484772,-1.37727
NC_022094,NC_014150,NaN,NaN,0.484772,-1.37999
NC_022094,NC_016805,NaN,NaN,0.484772,-1.36303
NC_022094,NC_008750,NaN,NaN,0.484772,-1.37968
NC_022094,NC_009438,NaN,NaN,0.484772,-1.3832
NC_022094,NC_016012,NaN,NaN,0.484772,-1.36335
NC_022094,NC_017566,NaN,NaN,0.484772,-1.38098
NC_022094,NC_011772,178.0,NaN,NaN,-1.34582
# Std,,69.16,NaN,0.0,0.027
NC_022096,NC_003902,382.0,NaN,0.484772,-1.38516
NC_022096,NC_007086,382.0,NaN,0.484772,-1.38407
NC_022096,NC_019936,326.0,NaN,0.537086,-1.37072
NC_022096,NC_020829,322.0,NaN,0.537086,-1.38646
NC_022096,NC_021577,334.0,NaN,0.537086,-1.39715
NC_022096,NC_022806,334.0,NaN,0.537086,-1.39551
NC_022096,NC_022808,334.0,NaN,0.537086,-1.39597
NC_022096,NC_008009,162.0,NaN,NaN,-1.36292
# Std,,64.467,NaN,0.024,0.012
NC_022323,NC_007404,186.0,NaN,NaN,-1.45343
NC_022323,NC_016593,186.0,NaN,NaN,-1.43292
NC_022323,NC_010718,74.0,NaN,0.484772,-1.39574
NC_022323,NC_012691,76.0,NaN,0.484772,-1.40237
NC_022323,NC_014378,78.0,NaN,0.484772,-1.40781
NC_022323,NC_017641,102.0,NaN,0.484772,-1.40341
NC_022323,NC_020555,98.0,NaN,0.484772,-1.41766
NC_022323,NC_021047,74.0,NaN,0.484772,-1.40847
NC_022323,NC_019845,NaN,NaN,0.484772,-1.45411
NC_022323,NC_021825,NaN,NaN,0.484772,-1.40377
NC_022323,NC_012806,NaN,NaN,0.484772,-1.40152
NC_022323,NC_018591,NaN,NaN,0.484772,-1.40306
NC_022323,NC_016751,NaN,NaN,0.484772,-1.40885
NC_022323,NC_017519,NaN,NaN,0.484772,-1.40525
NC_022323,NC_021840,NaN,NaN,0.484772,-1.4052
NC_022323,NC_020211,NaN,NaN,0.484772,-1.43905
NC_022323,NC_021829,NaN,NaN,0.484772,-1.40293
NC_022323,NC_018649,NaN,NaN,0.484772,-1.42057
NC_022323,NC_015275,NaN,NaN,0.484772,-1.40242
NC_022323,NC_017761,NaN,NaN,0.484772,-1.4162
NC_022323,NC_019552,NaN,NaN,0.484772,-1.40623
NC_022323,NC_021826,NaN,NaN,0.484772,-1.40207
NC_022323,NC_010322,NaN,NaN,0.484772,-1.4552
NC_022323,NC_018642,NaN,NaN,0.484772,-1.40312
NC_022323,NC_018586,NaN,NaN,0.484772,-1.40298
NC_022323,NC_011744,NaN,NaN,0.484772,-1.39711
NC_022323,NC_014909,NaN,NaN,0.484772,-1.40245
NC_022323,NC_017325,NaN,NaN,0.484772,-1.45458
NC_022323,NC_010002,NaN,NaN,0.484772,-1.47266
NC_022323,NC_020209,NaN,NaN,0.484772,-1.44897
NC_022323,NC_022515,NaN,NaN,0.484772,-1.41476
NC_022323,NC_018220,NaN,NaN,0.484772,-1.44913
NC_022323,NC_018585,NaN,NaN,0.484772,-1.40259
NC_022323,NC_020528,NaN,NaN,0.484772,-1.45354
NC_022323,NC_017731,NaN,NaN,0.484772,-1.39333
NC_022323,NC_010120,NaN,NaN,0.484772,-1.42696
NC_022323,NC_022806,NaN,NaN,0.484772,-1.47812
NC_022323,NC_015590,NaN,NaN,0.484772,-1.45416
NC_022323,NC_022808,NaN,NaN,0.484772,-1.47971
NC_022323,NC_021830,NaN,NaN,0.484772,-1.40353
NC_022323,NC_017094,NaN,NaN,0.484772,-1.40783
NC_022323,NC_007799,NaN,NaN,0.484772,-1.40031
NC_022323,NC_018584,NaN,NaN,0.484772,-1.40299
NC_022323,NC_018414,NaN,NaN,0.484772,-1.3948
NC_022323,NC_011025,NaN,NaN,0.484772,-1.40222
NC_022323,NC_021838,NaN,NaN,0.484772,-1.40281
NC_022323,NC_009901,NaN,NaN,0.484772,-1.39528
NC_022323,NC_017322,NaN,NaN,0.484772,-1.45413
NC_022323,NC_018587,NaN,NaN,0.484772,-1.40264
NC_022323,NC_020419,NaN,NaN,0.484772,-1.40007
NC_022323,NC_021824,NaN,NaN,0.484772,-1.40299
NC_022323,NC_017728,NaN,NaN,0.484772,-1.40286
NC_022323,NC_022807,NaN,NaN,0.484772,-1.40628
NC_022323,NC_013162,NaN,NaN,0.484772,-1.40741
NC_022323,NC_021827,NaN,NaN,0.484772,-1.40353
NC_022323,NC_004061,NaN,NaN,0.484772,-1.4023
NC_022323,NC_017501,NaN,NaN,0.484772,-1.42792
NC_022323,NC_014448,NaN,NaN,0.484772,-1.4064
NC_022323,NC_003047,NaN,NaN,0.484772,-1.4535
NC_022323,NC_010501,NaN,NaN,0.484772,-1.44998
NC_022323,NC_018700,NaN,NaN,0.484772,-1.45394
NC_022323,NC_022528,NaN,NaN,0.484772,-1.39037
NC_022323,NC_007294,NaN,NaN,0.484772,-1.40624
NC_022323,NC_018644,NaN,NaN,0.484772,-1.39773
NC_022323,NC_002973,NaN,NaN,0.484772,-1.40279
NC_022323,NC_012488,NaN,NaN,0.484772,-1.40315
NC_022323,NC_021839,NaN,NaN,0.484772,-1.40277
NC_022323,NC_016829,NaN,NaN,0.484772,-1.40581
NC_022323,NC_019556,NaN,NaN,0.484772,-1.40277
NC_022323,NC_020304,NaN,NaN,NaN,-1.38304
# Std,,45.453,NaN,0.0,0.024
NC_022334,NC_013174,212.0,NaN,NaN,-1.37717
NC_022334,NC_007776,50.0,NaN,0.484772,-1.40338
NC_022334,NC_008530,48.0,NaN,0.484772,-1.43434
NC_022334,NC_015596,NaN,NaN,0.484772,-1.40882
NC_022334,NC_009457,NaN,NaN,0.484772,-1.40701
NC_022334,NC_017531,NaN,NaN,0.484772,-1.40378
NC_022334,NC_012578,NaN,NaN,0.484772,-1.40544
NC_022334,NC_012582,NaN,NaN,0.484772,-1.40701
NC_022334,NC_017554,NaN,NaN,0.484772,-1.40184
NC_022334,NC_002505,NaN,NaN,0.484772,-1.40599
NC_022334,NC_016944,NaN,NaN,0.484772,-1.40588
NC_022334,NC_016816,NaN,NaN,0.484772,-1.40264
NC_022334,NC_008611,NaN,NaN,0.484772,-1.42612
NC_022334,NC_016445,NaN,NaN,0.484772,-1.40628
NC_022334,NC_017270,NaN,NaN,0.484772,-1.40557
NC_022334,NC_012668,NaN,NaN,0.484772,-1.4057
NC_022334,NC_013956,NaN,NaN,0.484772,-1.40362
NC_022334,NC_002488,NaN,NaN,NaN,-1.37314
# Std,,76.843,NaN,0.0,0.013
NC_022335,NC_013174,238.0,NaN,NaN,-1.37754
NC_022335,NC_014484,NaN,NaN,0.484772,-1.41709
NC_022335,NC_012985,NaN,NaN,0.484772,-1.41879
NC_022335,NC_008530,NaN,NaN,0.484772,-1.43506
NC_022335,NC_020549,NaN,NaN,0.484772,-1.41949
NC_022335,NC_015635,NaN,NaN,0.484772,-1.42755
NC_022335,NC_002488,NaN,NaN,NaN,-1.37399
# Std,,0.0,NaN,0.0,0.022
NC_022336,NC_013174,182.0,NaN,NaN,-1.37814
